Order ID,Assigned Plant,Origin Port,Assigned Carrier,Manufacturing Day,Total Cost ($)
1447125805,PLANT03,PORT04,V444_0,Day 2,237.08
1447132025,PLANT03,PORT04,V444_0,Day 3,27495.48
1447133054,PLANT03,PORT04,V444_0,Day 2,285.73
1447133164,PLANT03,PORT04,V444_0,Day 2,417.17
1447133209,PLANT03,PORT04,V444_0,Day 2,37041.71
1447133210,PLANT03,PORT04,V444_0,Day 2,12319.0
1447133211,PLANT03,PORT04,V444_0,Day 2,41252.71
1447133212,PLANT03,PORT04,V444_0,Day 2,41247.62
1447133213,PLANT03,PORT04,V444_0,Day 2,4369.38
1447133214,PLANT03,PORT04,V444_0,Day 2,569.32
1447133242,PLANT03,PORT04,V444_0,Day 2,560.37
1447133248,PLANT03,PORT04,V444_0,Day 2,276.41
1447133256,PLANT03,PORT04,V444_0,Day 2,522.23
1447133258,PLANT03,PORT04,V444_0,Day 2,269.17
1447133267,PLANT03,PORT04,V444_0,Day 2,298.15
1447133755,PLANT03,PORT04,V444_0,Day 2,5236.53
1447133756,PLANT03,PORT04,V444_0,Day 2,2134.76
1447133757,PLANT03,PORT04,V444_0,Day 2,1512.72
1447133758,PLANT03,PORT04,V444_0,Day 2,9241.14
1447135386,PLANT07,PORT02,V444_5,Day 1,393.14
1447135953,PLANT03,PORT04,V444_0,Day 2,20736.67
1447135962,PLANT03,PORT04,V444_0,Day 2,255.71
1447136117,PLANT03,PORT04,V444_0,Day 2,1257.08
1447136686,PLANT03,PORT04,V444_0,Day 2,342.14
1447137091,PLANT03,PORT04,V444_0,Day 2,1472.87
1447137127,PLANT03,PORT04,V444_0,Day 2,1763.63
1447137128,PLANT03,PORT04,V444_0,Day 2,791.73
1447137142,PLANT03,PORT04,V444_0,Day 2,1725.08
1447137143,PLANT03,PORT04,V444_0,Day 2,1158.64
1447137152,PLANT04,PORT05,V444_5,Day 1,202.83
1447137153,PLANT04,PORT05,V444_5,Day 1,207.12
1447137154,PLANT04,PORT05,V444_5,Day 1,202.83
1447137155,PLANT04,PORT05,V444_5,Day 1,194.69
1447137156,PLANT04,PORT05,V444_5,Day 1,219.97
1447137157,PLANT04,PORT05,V444_5,Day 1,560.2
1447137158,PLANT04,PORT05,V444_5,Day 1,153.98
1447137159,PLANT04,PORT05,V444_5,Day 1,151.41
1447137160,PLANT04,PORT05,V444_5,Day 1,156.98
1447137161,PLANT04,PORT05,V444_5,Day 1,176.26
1447137162,PLANT04,PORT05,V444_5,Day 1,156.55
1447137163,PLANT04,PORT05,V444_5,Day 1,158.27
1447137164,PLANT04,PORT05,V444_5,Day 1,164.7
1447137165,PLANT04,PORT05,V444_5,Day 1,183.12
1447137166,PLANT04,PORT05,V444_5,Day 1,157.84
1447137167,PLANT04,PORT05,V444_5,Day 1,182.69
1447137208,PLANT03,PORT04,V444_0,Day 2,329.72
1447137209,PLANT03,PORT04,V444_0,Day 2,639.72
1447137210,PLANT03,PORT04,V444_0,Day 2,412.0
1447137214,PLANT03,PORT04,V444_0,Day 2,251.06
1447137215,PLANT03,PORT04,V444_0,Day 2,243.81
1447137216,PLANT03,PORT04,V444_0,Day 2,368.01
1447137219,PLANT03,PORT04,V444_0,Day 2,270.72
1447137220,PLANT03,PORT04,V444_0,Day 2,379.91
1447137221,PLANT03,PORT04,V444_0,Day 2,679.03
1447137228,PLANT05,PORT06,V444_4,Day 1,435.55
1447137229,PLANT05,PORT06,V444_4,Day 1,450.68
1447137230,PLANT05,PORT06,V444_4,Day 1,431.15
1447137231,PLANT05,PORT06,V444_4,Day 1,430.18
1447137232,PLANT05,PORT06,V444_4,Day 1,469.23
1447137233,PLANT05,PORT06,V444_4,Day 1,431.64
1447137234,PLANT05,PORT06,V444_4,Day 1,432.62
1447137235,PLANT05,PORT06,V444_4,Day 1,477.04
1447137236,PLANT05,PORT06,V444_4,Day 1,447.26
1447137237,PLANT05,PORT06,V444_4,Day 1,431.15
1447138689,PLANT04,PORT05,V444_5,Day 1,139.84
1447138894,PLANT16,PORT09,V444_0,Day 1,3991.26
1447138896,PLANT16,PORT09,V444_8,Day 1,4386.74
1447138898,PLANT16,PORT09,V444_8,Day 1,4475.05
1447138902,PLANT16,PORT09,V444_8,Day 1,5709.49
1447138904,PLANT16,PORT09,V444_5,Day 1,7546.73
1447139268,PLANT03,PORT04,V444_0,Day 2,23555.35
1447139280,PLANT02,PORT03,V444_8,Day 2,276.89
1447139286,PLANT03,PORT04,V444_0,Day 2,281.59
1447139374,PLANT16,PORT09,V444_5,Day 1,2209.69
1447139386,PLANT03,PORT04,V444_1,Day 2,241.16
1447139823,PLANT03,PORT04,V444_1,Day 2,495.86
1447139824,PLANT03,PORT04,V444_0,Day 2,3362.15
1447139825,PLANT03,PORT04,V444_4,Day 2,1291.49
1447139826,PLANT03,PORT04,V444_1,Day 2,299.12
1447139827,PLANT03,PORT04,V444_4,Day 2,772.57
1447139828,PLANT03,PORT04,V444_4,Day 2,755.82
1447140259,PLANT03,PORT04,V444_0,Day 2,269.17
1447140282,PLANT03,PORT04,V444_0,Day 2,235.01
1447140283,PLANT03,PORT04,V444_0,Day 2,262.96
1447141509,PLANT03,PORT04,V444_0,Day 2,275.9
1447141510,PLANT03,PORT04,V444_0,Day 2,401.65
1447141511,PLANT03,PORT04,V444_0,Day 2,384.57
1447141512,PLANT03,PORT04,V444_0,Day 2,419.24
1447141577,PLANT03,PORT04,V444_0,Day 2,301.77
1447141578,PLANT03,PORT04,V444_0,Day 2,1287.61
1447141579,PLANT03,PORT04,V444_0,Day 2,303.32
1447141580,PLANT03,PORT04,V444_0,Day 2,282.62
1447141581,PLANT03,PORT04,V444_0,Day 2,390.26
1447141582,PLANT03,PORT04,V444_0,Day 2,249.5
1447141619,PLANT05,PORT06,V444_5,Day 1,2596.78
1447141860,PLANT03,PORT04,V444_0,Day 2,29791.44
1447141880,PLANT03,PORT04,V444_0,Day 2,250.02
1447141980,PLANT03,PORT04,V444_0,Day 2,460.64
1447141981,PLANT03,PORT04,V444_0,Day 2,476.17
1447141982,PLANT03,PORT04,V444_0,Day 2,1776.65
1447141983,PLANT03,PORT04,V444_0,Day 2,337.48
1447142644,PLANT05,PORT06,V444_1,Day 1,284.09
1447142661,PLANT03,PORT04,V444_0,Day 2,2858.22
1447142677,PLANT03,PORT04,V444_0,Day 2,292.97
1447142693,PLANT03,PORT04,V444_0,Day 2,6467.67
1447142776,PLANT04,PORT05,V444_4,Day 1,269.01
1447143191,PLANT16,PORT09,V444_8,Day 1,1796.93
1447143195,PLANT16,PORT09,V444_8,Day 1,2319.12
1447143196,PLANT16,PORT09,V444_5,Day 1,4031.58
1447143210,PLANT16,PORT09,V444_0,Day 1,1015.57
1447143918,PLANT03,PORT04,V444_0,Day 2,257.78
1447144039,PLANT03,PORT04,V444_4,Day 2,259.23
1447144040,PLANT02,PORT03,V444_8,Day 2,249.67
1447144046,PLANT02,PORT03,V444_8,Day 2,270.68
1447144366,PLANT03,PORT04,V444_0,Day 2,516.97
1447144381,PLANT03,PORT04,V444_4,Day 2,318.23
1447144414,PLANT03,PORT04,V444_0,Day 2,312.12
1447144416,PLANT03,PORT04,V444_0,Day 2,435.8
1447144417,PLANT03,PORT04,V444_0,Day 2,702.83
1447144418,PLANT03,PORT04,V444_0,Day 2,1070.78
1447144467,PLANT03,PORT04,V444_4,Day 2,268.84
1447144468,PLANT03,PORT04,V444_1,Day 2,260.4
1447144469,PLANT03,PORT04,V444_1,Day 2,288.3
1447144470,PLANT03,PORT04,V444_1,Day 2,281.62
1447144471,PLANT03,PORT04,V444_0,Day 2,332.71
1447144472,PLANT03,PORT04,V444_4,Day 2,263.89
1447144473,PLANT03,PORT04,V444_0,Day 2,489.51
1447144474,PLANT03,PORT04,V444_0,Day 2,375.14
1447144475,PLANT03,PORT04,V444_0,Day 2,269.06
1447144476,PLANT03,PORT04,V444_0,Day 2,239.56
1447144477,PLANT03,PORT04,V444_1,Day 2,247.37
1447144478,PLANT03,PORT04,V444_0,Day 2,356.0
1447144479,PLANT04,PORT05,V444_4,Day 1,141.25
1447144480,PLANT03,PORT04,V444_1,Day 2,263.93
1447144481,PLANT03,PORT04,V444_1,Day 2,273.77
1447144482,PLANT03,PORT04,V444_0,Day 2,439.31
1447144652,PLANT03,PORT04,V444_0,Day 2,327.65
1447144653,PLANT03,PORT04,V444_0,Day 2,499.48
1447144654,PLANT03,PORT04,V444_0,Day 2,505.98
1447144655,PLANT03,PORT04,V444_0,Day 2,588.47
1447144656,PLANT03,PORT04,V444_0,Day 2,1270.01
1447144657,PLANT03,PORT04,V444_0,Day 2,425.97
1447144658,PLANT03,PORT04,V444_0,Day 2,8685.59
1447144798,PLANT03,PORT04,V444_0,Day 2,1286.46
1447144799,PLANT03,PORT04,V444_0,Day 2,6445.42
1447144804,PLANT03,PORT04,V444_0,Day 2,1293.71
1447144805,PLANT03,PORT04,V444_1,Day 2,496.81
1447144879,PLANT02,PORT03,V444_8,Day 2,269.72
1447144880,PLANT02,PORT03,V444_8,Day 2,353.76
1447144969,PLANT03,PORT04,V444_0,Day 2,274.34
1447145074,PLANT03,PORT04,V444_0,Day 2,679.95
1447145081,PLANT03,PORT04,V444_0,Day 2,924.21
1447145082,PLANT03,PORT04,V444_0,Day 2,684.32
1447145083,PLANT03,PORT04,V444_0,Day 2,274.23
1447145084,PLANT03,PORT04,V444_0,Day 2,648.38
1447145087,PLANT03,PORT04,V444_1,Day 2,310.08
1447145088,PLANT03,PORT04,V444_1,Day 2,311.07
1447145089,PLANT03,PORT04,V444_1,Day 2,248.97
1447145090,PLANT03,PORT04,V444_0,Day 2,554.2
1447145091,PLANT03,PORT04,V444_0,Day 2,320.29
1447145092,PLANT03,PORT04,V444_0,Day 2,331.16
1447145110,PLANT03,PORT04,V444_0,Day 2,397.91
1447145111,PLANT03,PORT04,V444_1,Day 2,288.3
1447145112,PLANT03,PORT04,V444_0,Day 2,878.74
1447145113,PLANT03,PORT04,V444_0,Day 2,549.02
1447145114,PLANT03,PORT04,V444_1,Day 2,282.09
1447145115,PLANT03,PORT04,V444_0,Day 2,677.36
1447145116,PLANT03,PORT04,V444_0,Day 2,571.28
1447145117,PLANT03,PORT04,V444_0,Day 2,357.03
1447145120,PLANT03,PORT04,V444_0,Day 2,481.75
1447145121,PLANT03,PORT04,V444_4,Day 2,385.81
1447145122,PLANT03,PORT04,V444_0,Day 2,417.06
1447145123,PLANT03,PORT04,V444_4,Day 2,341.7
1447145124,PLANT03,PORT04,V444_1,Day 2,313.66
1447145125,PLANT03,PORT04,V444_0,Day 2,333.23
1447145126,PLANT03,PORT04,V444_1,Day 2,240.73
1447145127,PLANT03,PORT04,V444_4,Day 2,376.44
1447145128,PLANT03,PORT04,V444_1,Day 2,308.48
1447145129,PLANT03,PORT04,V444_0,Day 2,543.85
1447145130,PLANT03,PORT04,V444_0,Day 2,466.22
1447145131,PLANT03,PORT04,V444_1,Day 2,295.54
1447145151,PLANT03,PORT04,V444_4,Day 2,388.02
1447145159,PLANT03,PORT04,V444_0,Day 2,701.28
1447145170,PLANT03,PORT04,V444_4,Day 2,789.93
1447145171,PLANT03,PORT04,V444_4,Day 2,404.84
1447145172,PLANT03,PORT04,V444_0,Day 2,358.07
1447145173,PLANT03,PORT04,V444_0,Day 2,461.05
1447145174,PLANT03,PORT04,V444_0,Day 2,507.98
1447145175,PLANT03,PORT04,V444_0,Day 2,595.08
1447145176,PLANT03,PORT04,V444_4,Day 2,248.88
1447145177,PLANT03,PORT04,V444_0,Day 2,732.22
1447145178,PLANT03,PORT04,V444_0,Day 2,331.16
1447145179,PLANT03,PORT04,V444_0,Day 2,696.51
1447145180,PLANT03,PORT04,V444_0,Day 2,995.11
1447145181,PLANT03,PORT04,V444_0,Day 2,971.82
1447145182,PLANT03,PORT04,V444_0,Day 2,525.22
1447145183,PLANT03,PORT04,V444_0,Day 2,422.75
1447145184,PLANT03,PORT04,V444_4,Day 2,231.29
1447145185,PLANT03,PORT04,V444_0,Day 2,469.33
1447145186,PLANT03,PORT04,V444_4,Day 2,298.99
1447145187,PLANT03,PORT04,V444_0,Day 2,9581.99
1447145219,PLANT03,PORT04,V444_1,Day 2,252.59
1447145220,PLANT03,PORT04,V444_1,Day 2,273.85
1447145221,PLANT03,PORT04,V444_4,Day 2,241.64
1447145222,PLANT03,PORT04,V444_0,Day 2,273.71
1447145225,PLANT03,PORT04,V444_0,Day 2,861.08
1447145226,PLANT03,PORT04,V444_0,Day 2,472.95
1447145249,PLANT03,PORT04,V444_0,Day 2,301.66
1447145250,PLANT03,PORT04,V444_1,Day 2,263.93
1447145251,PLANT03,PORT04,V444_0,Day 2,280.44
1447145252,PLANT03,PORT04,V444_0,Day 2,303.73
1447145256,PLANT03,PORT04,V444_0,Day 2,404.12
1447145257,PLANT03,PORT04,V444_0,Day 2,396.88
1447145258,PLANT03,PORT04,V444_4,Day 2,299.87
1447145259,PLANT03,PORT04,V444_0,Day 2,390.15
1447145262,PLANT03,PORT04,V444_0,Day 2,439.43
1447145307,PLANT03,PORT04,V444_0,Day 2,413.96
1447145308,PLANT03,PORT04,V444_0,Day 2,291.83
1447145311,PLANT03,PORT04,V444_0,Day 2,351.86
1447145318,PLANT03,PORT04,V444_1,Day 2,245.43
1447145367,PLANT03,PORT04,V444_0,Day 2,248.47
1447145413,PLANT03,PORT04,V444_0,Day 2,2116.53
1447145766,PLANT03,PORT04,V444_0,Day 2,265.03
1447145767,PLANT03,PORT04,V444_0,Day 2,242.78
1447145768,PLANT03,PORT04,V444_0,Day 2,235.53
1447145769,PLANT03,PORT04,V444_0,Day 2,228.29
1447145770,PLANT03,PORT04,V444_0,Day 2,229.84
1447145842,PLANT03,PORT04,V444_0,Day 2,3878.21
1447145843,PLANT03,PORT04,V444_0,Day 2,3874.07
1447145915,PLANT02,PORT03,V444_8,Day 2,282.14
1447145965,PLANT03,PORT04,V444_0,Day 2,1286.46
1447145968,PLANT03,PORT04,V444_4,Day 2,611.58
1447145969,PLANT03,PORT04,V444_4,Day 2,602.27
1447145979,PLANT03,PORT04,V444_0,Day 2,352.37
1447145984,PLANT03,PORT04,V444_0,Day 2,1280.25
1447145986,PLANT03,PORT04,V444_0,Day 2,1139.49
1447145987,PLANT03,PORT04,V444_0,Day 2,382.91
1447145988,PLANT03,PORT04,V444_0,Day 2,948.53
1447145989,PLANT03,PORT04,V444_1,Day 2,296.67
1447145991,PLANT03,PORT04,V444_4,Day 2,604.86
1447145992,PLANT03,PORT04,V444_4,Day 2,578.46
1447146019,PLANT03,PORT04,V444_1,Day 2,354.63
1447146021,PLANT03,PORT04,V444_4,Day 2,590.37
1447146022,PLANT03,PORT04,V444_4,Day 2,607.44
1447146025,PLANT03,PORT04,V444_0,Day 2,377.73
1447146027,PLANT03,PORT04,V444_4,Day 2,276.31
1447146028,PLANT03,PORT04,V444_0,Day 2,621.47
1447146029,PLANT03,PORT04,V444_1,Day 2,280.49
1447146030,PLANT03,PORT04,V444_1,Day 2,242.72
1447146042,PLANT03,PORT04,V444_0,Day 2,517.97
1447146044,PLANT03,PORT04,V444_4,Day 2,585.06
1447146045,PLANT03,PORT04,V444_0,Day 2,1702.01
1447146073,PLANT03,PORT04,V444_0,Day 2,1229.02
1447146074,PLANT03,PORT04,V444_1,Day 2,264.45
1447146075,PLANT03,PORT04,V444_4,Day 2,245.22
1447146076,PLANT03,PORT04,V444_0,Day 2,556.27
1447146077,PLANT03,PORT04,V444_1,Day 2,250.48
1447146307,PLANT03,PORT04,V444_0,Day 2,329.09
1447146407,PLANT07,PORT02,V444_5,Day 1,430.28
1447146420,PLANT03,PORT04,V444_0,Day 2,31287.54
1447146425,PLANT03,PORT04,V444_0,Day 2,256.23
1447146522,PLANT03,PORT04,V444_0,Day 2,488.59
1447146529,PLANT03,PORT04,V444_0,Day 2,667.64
1447146530,PLANT03,PORT04,V444_0,Day 2,286.76
1447146531,PLANT03,PORT04,V444_0,Day 2,401.13
1447146532,PLANT03,PORT04,V444_0,Day 2,314.19
1447146533,PLANT03,PORT04,V444_0,Day 2,275.9
1447146534,PLANT03,PORT04,V444_0,Day 2,1907.78
1447146535,PLANT03,PORT04,V444_0,Day 2,1936.55
1447146536,PLANT03,PORT04,V444_0,Day 2,580.19
1447146537,PLANT03,PORT04,V444_0,Day 2,424.94
1447146538,PLANT03,PORT04,V444_0,Day 2,302.81
1447146539,PLANT03,PORT04,V444_0,Day 2,341.1
1447146540,PLANT03,PORT04,V444_0,Day 2,295.56
1447146541,PLANT03,PORT04,V444_0,Day 2,297.63
1447146542,PLANT03,PORT04,V444_0,Day 2,291.42
1447146543,PLANT03,PORT04,V444_0,Day 2,290.9
1447146544,PLANT03,PORT04,V444_0,Day 2,298.67
1447146545,PLANT04,PORT05,V444_5,Day 1,855.87
1447146553,PLANT03,PORT04,V444_0,Day 2,318.85
1447146557,PLANT03,PORT04,V444_0,Day 2,528.52
1447146558,PLANT03,PORT04,V444_0,Day 2,369.05
1447146559,PLANT03,PORT04,V444_0,Day 2,747.86
1447146560,PLANT03,PORT04,V444_0,Day 2,251.57
1447146566,PLANT03,PORT04,V444_0,Day 2,261.41
1447146568,PLANT03,PORT04,V444_0,Day 2,268.65
1447146569,PLANT03,PORT04,V444_0,Day 2,248.99
1447146577,PLANT03,PORT04,V444_0,Day 2,279.0
1447146578,PLANT03,PORT04,V444_0,Day 2,1889.46
1447146620,PLANT03,PORT04,V444_0,Day 2,257.27
1447146621,PLANT03,PORT04,V444_0,Day 2,317.3
1447146628,PLANT03,PORT04,V444_0,Day 2,1535.49
1447146640,PLANT03,PORT04,V444_0,Day 2,413.03
1447146649,PLANT03,PORT04,V444_0,Day 2,379.91
1447146659,PLANT03,PORT04,V444_0,Day 2,247.95
1447146664,PLANT03,PORT04,V444_0,Day 2,3030.89
1447146671,PLANT03,PORT04,V444_0,Day 2,289.87
1447146694,PLANT03,PORT04,V444_0,Day 2,300.22
1447146695,PLANT03,PORT04,V444_0,Day 2,291.94
1447146696,PLANT03,PORT04,V444_0,Day 2,315.23
1447146697,PLANT03,PORT04,V444_0,Day 2,283.14
1447146707,PLANT03,PORT04,V444_0,Day 2,511.87
1447146708,PLANT03,PORT04,V444_0,Day 2,297.11
1447146709,PLANT03,PORT04,V444_0,Day 2,258.3
1447146724,PLANT03,PORT04,V444_0,Day 2,1609.43
1447146746,PLANT03,PORT04,V444_0,Day 2,490.66
1447146747,PLANT03,PORT04,V444_0,Day 2,690.41
1447146748,PLANT03,PORT04,V444_0,Day 2,686.27
1447146749,PLANT03,PORT04,V444_0,Day 2,706.46
1447146754,PLANT03,PORT04,V444_0,Day 2,255.71
1447146755,PLANT03,PORT04,V444_0,Day 2,272.79
1447146772,PLANT03,PORT04,V444_0,Day 2,232.43
1447146773,PLANT03,PORT04,V444_0,Day 2,552.24
1447146787,PLANT03,PORT04,V444_0,Day 2,279.52
1447146789,PLANT03,PORT04,V444_0,Day 2,257.78
1447146800,PLANT03,PORT04,V444_0,Day 2,358.18
1447146801,PLANT03,PORT04,V444_0,Day 2,1305.72
1447146830,PLANT03,PORT04,V444_0,Day 2,413.55
1447146831,PLANT03,PORT04,V444_0,Day 2,475.65
1447146832,PLANT03,PORT04,V444_0,Day 2,320.4
1447146833,PLANT03,PORT04,V444_0,Day 2,363.87
1447146888,PLANT03,PORT04,V444_0,Day 2,291.94
1447146889,PLANT03,PORT04,V444_0,Day 2,297.11
1447146891,PLANT03,PORT04,V444_0,Day 2,523.26
1447146892,PLANT03,PORT04,V444_0,Day 2,270.2
1447146919,PLANT03,PORT04,V444_0,Day 2,888.98
1447146923,PLANT04,PORT05,V444_5,Day 1,632.19
1447147490,PLANT03,PORT04,V444_0,Day 2,294.93
1447147589,PLANT03,PORT04,V444_0,Day 2,6980.63
1447147777,PLANT04,PORT05,V444_5,Day 1,2033.92
1447147778,PLANT04,PORT05,V444_5,Day 1,139.84
1447147785,PLANT03,PORT04,V444_0,Day 2,439.83
1447147786,PLANT03,PORT04,V444_4,Day 2,256.65
1447147820,PLANT03,PORT04,V444_1,Day 2,272.73
1447147836,PLANT03,PORT04,V444_0,Day 2,228.29
1447147837,PLANT03,PORT04,V444_0,Day 2,257.78
1447147908,PLANT03,PORT04,V444_0,Day 2,277.97
1447147909,PLANT03,PORT04,V444_0,Day 2,265.55
1447147910,PLANT03,PORT04,V444_0,Day 2,263.48
1447147911,PLANT03,PORT04,V444_0,Day 2,254.68
1447147912,PLANT03,PORT04,V444_0,Day 2,252.61
1447147913,PLANT03,PORT04,V444_0,Day 2,249.5
1447147914,PLANT03,PORT04,V444_0,Day 2,254.16
1447147915,PLANT03,PORT04,V444_0,Day 2,288.83
1447147916,PLANT03,PORT04,V444_0,Day 2,246.92
1447148033,PLANT03,PORT04,V444_0,Day 2,262.96
1447148125,PLANT12,PORT04,V444_4,Day 2,318.64
1447148225,PLANT04,PORT05,V444_5,Day 1,138.13
1447148305,PLANT02,PORT03,V444_8,Day 2,288.82
1447148608,PLANT12,PORT04,V444_4,Day 2,292.28
1447148656,PLANT02,PORT03,V444_8,Day 2,265.43
1447148658,PLANT03,PORT04,V444_1,Day 2,226.8
1447148659,PLANT02,PORT03,V444_8,Day 2,321.77
1447148724,PLANT02,PORT03,V444_8,Day 2,270.2
1447148725,PLANT03,PORT04,V444_0,Day 2,328.57
1447148726,PLANT03,PORT04,V444_1,Day 2,240.65
1447148727,PLANT02,PORT03,V444_8,Day 2,432.55
1447148730,PLANT02,PORT03,V444_8,Day 2,291.21
1447148731,PLANT02,PORT03,V444_8,Day 2,293.12
1447148732,PLANT02,PORT03,V444_8,Day 2,291.69
1447148736,PLANT03,PORT04,V444_0,Day 2,391.32
1447149002,PLANT03,PORT04,V444_0,Day 2,25597.69
1447149015,PLANT12,PORT04,V444_0,Day 2,341.93
1447149016,PLANT12,PORT04,V444_0,Day 2,319.51
1447149039,PLANT12,PORT04,V444_0,Day 2,423.11
1447149061,PLANT12,PORT04,V444_0,Day 2,349.66
1447149075,PLANT12,PORT04,V444_0,Day 2,334.2
1447149076,PLANT12,PORT04,V444_0,Day 2,321.83
1447149098,PLANT03,PORT04,V444_0,Day 2,274.34
1447149102,PLANT12,PORT04,V444_0,Day 2,360.49
1447149103,PLANT12,PORT04,V444_0,Day 2,340.39
1447149104,PLANT03,PORT04,V444_0,Day 2,7498.64
1447149108,PLANT03,PORT04,V444_0,Day 2,10620.2
1447149110,PLANT03,PORT04,V444_0,Day 2,18359.93
1447149175,PLANT03,PORT04,V444_0,Day 2,243.81
1447149203,PLANT03,PORT04,V444_0,Day 2,254.16
1447149210,PLANT03,PORT04,V444_0,Day 2,310.57
1447149216,PLANT12,PORT04,V444_0,Day 2,329.56
1447149217,PLANT03,PORT04,V444_0,Day 2,361.28
1447149229,PLANT12,PORT04,V444_0,Day 2,392.96
1447149281,PLANT03,PORT04,V444_0,Day 2,341.1
1447149290,PLANT03,PORT04,V444_0,Day 2,8638.37
1447149291,PLANT03,PORT04,V444_0,Day 2,9565.83
1447149295,PLANT03,PORT04,V444_0,Day 2,291.94
1447149300,PLANT03,PORT04,V444_0,Day 2,409.41
1447149301,PLANT03,PORT04,V444_0,Day 2,251.06
1447149309,PLANT03,PORT04,V444_0,Day 2,761.83
1447149313,PLANT03,PORT04,V444_0,Day 2,262.96
1447149320,PLANT03,PORT04,V444_0,Day 2,1303.13
1447149328,PLANT03,PORT04,V444_0,Day 2,5407.94
1447149329,PLANT03,PORT04,V444_0,Day 2,290.39
1447149330,PLANT03,PORT04,V444_0,Day 2,276.41
1447149337,PLANT03,PORT04,V444_0,Day 2,335.41
1447149338,PLANT03,PORT04,V444_0,Day 2,289.35
1447149340,PLANT03,PORT04,V444_0,Day 2,354.04
1447149341,PLANT03,PORT04,V444_0,Day 2,367.49
1447149342,PLANT03,PORT04,V444_0,Day 2,779.94
1447149350,PLANT03,PORT04,V444_0,Day 2,261.41
1447149351,PLANT03,PORT04,V444_0,Day 2,291.94
1447149352,PLANT03,PORT04,V444_0,Day 2,275.9
1447149356,PLANT03,PORT04,V444_0,Day 2,405.27
1447149361,PLANT03,PORT04,V444_0,Day 2,238.64
1447149381,PLANT03,PORT04,V444_0,Day 2,1300.03
1447149382,PLANT03,PORT04,V444_0,Day 2,271.24
1447149385,PLANT03,PORT04,V444_0,Day 2,305.91
1447149388,PLANT03,PORT04,V444_0,Day 2,244.33
1447149390,PLANT03,PORT04,V444_0,Day 2,283.66
1447149397,PLANT03,PORT04,V444_0,Day 2,266.58
1447149402,PLANT04,PORT05,V444_5,Day 1,168.98
1447149403,PLANT03,PORT04,V444_0,Day 2,335.93
1447149404,PLANT03,PORT04,V444_0,Day 2,237.6
1447149405,PLANT03,PORT04,V444_0,Day 2,402.17
1447149406,PLANT03,PORT04,V444_0,Day 2,338.4
1447149407,PLANT03,PORT04,V444_0,Day 2,970.92
1447149408,PLANT03,PORT04,V444_0,Day 2,245.36
1447149409,PLANT03,PORT04,V444_0,Day 2,279.52
1447149415,PLANT03,PORT04,V444_0,Day 2,249.5
1447149416,PLANT04,PORT05,V444_5,Day 1,144.13
1447149421,PLANT03,PORT04,V444_0,Day 2,240.19
1447149443,PLANT03,PORT04,V444_0,Day 2,286.76
1447149444,PLANT03,PORT04,V444_0,Day 2,264.51
1447149445,PLANT03,PORT04,V444_0,Day 2,472.55
1447149446,PLANT03,PORT04,V444_0,Day 2,359.73
1447149448,PLANT02,PORT03,V444_8,Day 2,1247.76
1447149653,PLANT03,PORT04,V444_0,Day 2,292.97
1447149768,PLANT03,PORT04,V444_0,Day 2,256.23
1447149771,PLANT03,PORT04,V444_0,Day 2,231.91
1447149772,PLANT03,PORT04,V444_0,Day 2,657.24
1447149773,PLANT03,PORT04,V444_0,Day 2,404.12
1447149782,PLANT03,PORT04,V444_0,Day 2,268.13
1447149896,PLANT16,PORT09,V444_0,Day 1,744.21
1447149934,PLANT03,PORT04,V444_0,Day 2,256.75
1447149949,PLANT02,PORT03,V444_8,Day 2,362.84
1447150323,PLANT07,PORT02,V444_5,Day 1,709.2
1447150377,PLANT04,PORT05,V444_5,Day 1,175.41
1447150406,PLANT03,PORT04,V444_0,Day 2,474.62
1447150407,PLANT03,PORT04,V444_0,Day 2,1191.21
1447150408,PLANT03,PORT04,V444_0,Day 2,268.65
1447150492,PLANT03,PORT04,V444_0,Day 2,354.04
1447150570,PLANT03,PORT04,V444_0,Day 2,25603.9
1447150571,PLANT03,PORT04,V444_0,Day 2,23782.3
1447150572,PLANT03,PORT04,V444_0,Day 2,25627.7
1447150573,PLANT03,PORT04,V444_0,Day 2,25597.69
1447150574,PLANT03,PORT04,V444_0,Day 2,1295.89
1447150647,PLANT03,PORT04,V444_0,Day 2,443.05
1447150677,PLANT07,PORT02,V444_5,Day 1,1521.45
1447150680,PLANT07,PORT02,V444_5,Day 1,1554.88
1447150691,PLANT03,PORT04,V444_0,Day 2,1798.38
1447150702,PLANT03,PORT04,V444_0,Day 2,328.16
1447150728,PLANT03,PORT04,V444_0,Day 2,259.85
1447150729,PLANT03,PORT04,V444_0,Day 2,510.84
1447150752,PLANT03,PORT04,V444_0,Day 2,389.75
1447150935,PLANT03,PORT04,V444_0,Day 2,435.8
1447150953,PLANT12,PORT04,V444_0,Day 2,900.4
1447150971,PLANT03,PORT04,V444_0,Day 2,348.35
1447150972,PLANT03,PORT04,V444_0,Day 2,510.32
1447150973,PLANT03,PORT04,V444_4,Day 2,322.81
1447150974,PLANT03,PORT04,V444_0,Day 2,456.5
1447150975,PLANT03,PORT04,V444_4,Day 2,286.55
1447150976,PLANT03,PORT04,V444_0,Day 2,408.78
1447150977,PLANT03,PORT04,V444_0,Day 2,465.19
1447150980,PLANT03,PORT04,V444_0,Day 2,331.27
